target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	5.5	0	0
ENSDART00000189431.1	11	6.5	0	0
ENSDART00000160762.2	345	165.808	0	0
ENSDART00000170804.2	366	185.792	0	0
ENSDART00000165410.2	350	170.531	0	0
ENSDART00000163675.2	339	160.152	0	0
ENSDART00000171132.2	338	159.206	0	0
ENSDART00000172037.2	344	164.876	14	0.772714
ENSDART00000161368.2	354	174.356	0	0
ENSDART00000172374.2	355	175.297	0	0
ENSDART00000167067.2	378	197.259	0	0
ENSDART00000161271.2	334	155.435	0	0
ENSDART00000163938.2	366	185.792	0	0
ENSDART00000161622.2	445	263.147	0	0
ENSDART00000162257.2	426	244.408	0	0
ENSDART00000158119.2	318	140.588	0	0
ENSDART00000169491.2	387	206.041	0	0
ENSDART00000172528.2	396	214.809	0	0
ENSDART00000166253.2	411	229.544	0	0
ENSDART00000160948.2	323	145.218	0	0
ENSDART00000161537.2	377	196.306	0	0
ENSDART00000159235.2	348	168.654	0	0
ENSDART00000171772.2	483	300.905	0	0
ENSDART00000167404.2	357	177.22	19	0.975637
ENSDART00000171344.2	462	280.057	0	0
ENSDART00000168039.2	470	287.996	0	0
ENSDART00000157830.2	431	249.331	0	0
ENSDART00000166182.2	372	191.488	0	0
ENSDART00000167805.2	378	197.259	0	0
ENSDART00000159795.2	419	237.483	0	0
ENSDART00000160202.2	378	197.259	0	0
ENSDART00000163851.2	330	151.704	0	0
ENSDART00000161463.2	417	235.494	0	0
ENSDART00000164491.2	366	185.792	0	0
ENSDART00000158772.2	348	168.654	0	0
ENSDART00000167409.2	420	238.471	0	0
ENSDART00000160204.2	348	168.654	0	0
ENSDART00000166882.2	420	238.471	0	0
ENSDART00000171020.2	383	202.129	0	0
ENSDART00000162456.2	366	185.792	0	0
ENSDART00000164309.2	390	208.962	0	0
ENSDART00000160996.2	369	188.657	0	0
ENSDART00000166892.2	332	153.56	33	1.95562
ENSDART00000171613.2	393	211.876	0	0
ENSDART00000164961.2	357	177.22	0	0
ENSDART00000164492.2	396	214.809	0	0
ENSDART00000158814.2	396	214.809	8	0.338911
ENSDART00000171201.2	397	215.784	0	0
ENSDART00000164110.2	399	217.742	0	0
ENSDART00000166029.2	381	200.182	0	0
ENSDART00000165676.2	371	190.552	0	0
ENSDART00000163282.2	342	162.995	0	0
ENSDART00000167496.2	346	166.768	0	0
ENSDART00000164659.2	404	222.652	0	0
ENSDART00000164489.2	350	170.531	0	0
ENSDART00000160625.2	413	231.516	0	0
ENSDART00000169436.2	387	206.041	0	0
ENSDART00000170399.2	380	199.216	0	0
ENSDART00000162378.2	358	178.148	0	0
ENSDART00000169864.2	389	207.982	0	0
ENSDART00000164059.2	336	157.321	0	0
ENSDART00000168607.2	375	194.372	0	0
ENSDART00000161399.2	381	200.182	0	0
ENSDART00000171483.2	397	215.784	0	0
ENSDART00000171356.2	339	160.152	0	0
ENSDART00000172182.2	413	231.516	0	0
ENSDART00000113019.3	414	232.511	0	0
ENSDART00000170523.2	375	194.372	4	0.187273
ENSDART00000160187.2	385	204.071	0	0
ENSDART00000114271.4	416	234.511	0	0
ENSDART00000159161.2	423	241.437	0	0
ENSDART00000162061.2	314	136.89	0	0
ENSDART00000169803.2	998	815.613	16	0.178519
ENSDART00000170923.2	1670	1487.61	0	0
ENSDART00000171190.2	3169	2986.61	340.089	1.03624
ENSDART00000165811.2	556	373.693	0	0
ENSDART00000167950.2	667	484.626	5	0.0938884
ENSDART00000007487.9	873	690.613	1896	24.9834
ENSDART00000162972.3	1568	1385.61	176.607	1.15988
ENSDART00000171570.2	1371	1188.61	0	0
ENSDART00000168177.2	3370	3187.61	268.154	0.765539
ENSDART00000182440.1	3291	3108.61	134.139	0.392679
ENSDART00000162709.3	4761	4578.61	5247.67	10.4299
ENSDART00000125149.3	3218	3035.61	0	0
ENSDART00000168926.2	1724	1541.61	5982	35.3118
ENSDART00000169180.2	3210	3027.61	4418	13.2793
ENSDART00000165795.2	1002	819.613	0	0
ENSDART00000079649.6	641	458.626	7	0.138895
ENSDART00000160925.2	4365	4182.61	403.537	0.877978
ENSDART00000188827.1	4409	4226.61	33.47	0.072063
ENSDART00000171098.2	437	255.247	0	0
ENSDART00000159824.2	734	551.613	28	0.461925
ENSDART00000162187.2	63	15.5862	0	0
ENSDART00000161350.2	63	15.5862	0	0
ENSDART00000193555.1	66	16.098	0	0
ENSDART00000161459.2	60	15.027	0	0
ENSDART00000184586.1	66	16.098	0	0
ENSDART00000193441.1	66	16.098	0	0
ENSDART00000185019.1	66	16.098	0	0
ENSDART00000171681.2	60	15.027	0	0
ENSDART00000165172.2	63	15.5862	0	0
ENSDART00000170440.2	46	14.6897	6	3.71696
ENSDART00000168126.2	57	15.4068	0	0
ENSDART00000182863.1	63	15.5862	0	0
ENSDART00000166020.2	66	16.098	0	0
ENSDART00000190775.1	66	16.098	0	0
ENSDART00000167303.2	63	15.5862	0	0
ENSDART00000157393.2	52	16.175	4	2.25042
ENSDART00000166828.2	63	15.5862	0	0
ENSDART00000159011.2	63	15.5862	0	0
