target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	6.33333	0	0
ENSDART00000189431.1	11	5.75	0	0
ENSDART00000160762.2	345	156.989	2	0.123762
ENSDART00000170804.2	366	176.214	8	0.441036
ENSDART00000165410.2	350	161.501	0	0
ENSDART00000163675.2	339	151.559	0	0
ENSDART00000171132.2	338	150.68	9	0.580245
ENSDART00000172037.2	344	156.077	65	4.04576
ENSDART00000161368.2	354	165.145	1	0.0588249
ENSDART00000172374.2	355	166.087	21	1.22831
ENSDART00000167067.2	378	187.391	4	0.207366
ENSDART00000161271.2	334	147.169	0	0
ENSDART00000163938.2	366	176.214	0	0
ENSDART00000161622.2	445	251.274	5	0.193307
ENSDART00000162257.2	426	232.975	0	0
ENSDART00000158119.2	318	133.171	0	0
ENSDART00000169491.2	387	195.847	0	0
ENSDART00000172528.2	396	204.395	0	0
ENSDART00000166253.2	411	218.61	3	0.133314
ENSDART00000160948.2	323	137.478	0	0
ENSDART00000161537.2	377	186.45	0	0
ENSDART00000159235.2	348	159.681	0	0
ENSDART00000171772.2	483	288.435	2	0.0673609
ENSDART00000167404.2	357	167.959	12	0.694071
ENSDART00000171344.2	462	267.864	0	0
ENSDART00000168039.2	470	275.667	0	0
ENSDART00000157830.2	431	237.687	0	0
ENSDART00000166182.2	372	181.766	3.73766	0.199762
ENSDART00000167805.2	378	187.391	2	0.103683
ENSDART00000159795.2	419	226.262	0	0
ENSDART00000160202.2	378	187.391	0	0
ENSDART00000163851.2	330	143.671	0	0
ENSDART00000161463.2	417	224.356	0	0
ENSDART00000164491.2	366	176.214	0	0
ENSDART00000158772.2	348	159.681	1	0.0608378
ENSDART00000167409.2	420	227.215	0	0
ENSDART00000160204.2	348	159.681	0	0
ENSDART00000166882.2	420	227.215	0	0
ENSDART00000171020.2	383	192.071	0	0
ENSDART00000162456.2	366	176.214	0	0
ENSDART00000164309.2	390	198.702	3	0.146671
ENSDART00000160996.2	369	178.965	0	0
ENSDART00000166892.2	332	145.39	54	3.60815
ENSDART00000171613.2	393	201.544	31	1.49423
ENSDART00000164961.2	357	167.959	0	0
ENSDART00000164492.2	396	204.395	0	0
ENSDART00000158814.2	396	204.395	0	0
ENSDART00000171201.2	397	205.374	7	0.331115
ENSDART00000164110.2	399	207.239	0	0
ENSDART00000166029.2	381	190.202	0	0
ENSDART00000165676.2	371	180.813	4	0.214909
ENSDART00000163282.2	342	154.26	0	0
ENSDART00000167496.2	346	157.884	9	0.553771
ENSDART00000164659.2	404	211.964	0	0
ENSDART00000164489.2	350	161.501	0	0
ENSDART00000160625.2	413	220.53	0	0
ENSDART00000169436.2	387	195.847	7	0.347222
