target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	5	0	0
ENSDART00000189431.1	11	2.66667	0	0
ENSDART00000160762.2	345	174.947	0	0
ENSDART00000170804.2	366	195.2	0	0
ENSDART00000165410.2	350	179.742	0	0
ENSDART00000163675.2	339	169.206	0	0
ENSDART00000171132.2	338	168.249	12	0.945411
ENSDART00000172037.2	344	173.975	0	0
ENSDART00000161368.2	354	183.554	0	0
ENSDART00000172374.2	355	184.503	0	0
ENSDART00000167067.2	378	206.842	0	0
ENSDART00000161271.2	334	164.499	0	0
ENSDART00000163938.2	366	195.2	0	0
ENSDART00000161622.2	445	272.97	0	0
ENSDART00000162257.2	426	254.132	0	0
ENSDART00000158119.2	318	149.524	0	0
ENSDART00000169491.2	387	215.703	0	0
ENSDART00000172528.2	396	224.566	0	0
ENSDART00000166253.2	411	239.378	0	0
ENSDART00000160948.2	323	154.121	0	0
ENSDART00000161537.2	377	205.861	0	0
ENSDART00000159235.2	348	177.798	0	0
ENSDART00000171772.2	483	310.735	0	0
ENSDART00000167404.2	357	186.456	0	0
ENSDART00000171344.2	462	289.857	31	1.41765
ENSDART00000168039.2	470	297.829	0	0
ENSDART00000157830.2	431	259.061	0	0
ENSDART00000166182.2	372	201.045	15	0.988983
ENSDART00000167805.2	378	206.842	0	0
ENSDART00000159795.2	419	247.242	0	0
ENSDART00000160202.2	378	206.842	0	0
ENSDART00000163851.2	330	160.739	0	0
ENSDART00000161463.2	417	245.273	0	0
ENSDART00000164491.2	366	195.2	0	0
ENSDART00000158772.2	348	177.798	0	0
ENSDART00000167409.2	420	248.242	0	0
ENSDART00000160204.2	348	177.798	23	1.71471
ENSDART00000166882.2	420	248.242	0	0
ENSDART00000171020.2	383	211.763	0	0
ENSDART00000162456.2	366	195.2	0	0
ENSDART00000164309.2	390	218.642	0	0
ENSDART00000160996.2	369	198.139	0	0
ENSDART00000166892.2	332	162.592	54	4.40237
ENSDART00000171613.2	393	221.594	24	1.43563
ENSDART00000164961.2	357	186.456	0	0
ENSDART00000164492.2	396	224.566	0	0
ENSDART00000158814.2	396	224.566	0	0
ENSDART00000171201.2	397	225.538	0	0
ENSDART00000164110.2	399	227.524	0	0
ENSDART00000166029.2	381	209.803	0	0
ENSDART00000165676.2	371	200.083	26	1.72248
ENSDART00000163282.2	342	172.061	0	0
ENSDART00000167496.2	346	175.909	34	2.56202
ENSDART00000164659.2	404	232.488	0	0
ENSDART00000164489.2	350	179.742	0	0
ENSDART00000160625.2	413	241.378	0	0
ENSDART00000169436.2	387	215.703	0	0
ENSDART00000170399.2	380	208.822	18	1.14258
ENSDART00000162378.2	358	187.445	0	0
ENSDART00000169864.2	389	217.676	0	0
ENSDART00000164059.2	336	166.338	18	1.43441
ENSDART00000168607.2	375	203.938	0	0
ENSDART00000161399.2	381	209.803	1	0.0631801
ENSDART00000171483.2	397	225.538	0	0
ENSDART00000171356.2	339	169.206	0	0
ENSDART00000172182.2	413	241.378	0	0
ENSDART00000113019.3	414	242.348	0	0
ENSDART00000170523.2	375	203.938	0	0
ENSDART00000160187.2	385	213.743	0	0
ENSDART00000114271.4	416	244.288	0	0
ENSDART00000159161.2	423	251.195	0	0
ENSDART00000162061.2	314	145.846	0	0
ENSDART00000169803.2	998	825.519	0	0
ENSDART00000170923.2	1670	1497.52	0	0
ENSDART00000171190.2	3169	2996.52	105.077	0.464815
ENSDART00000165811.2	556	383.575	0	0
ENSDART00000167950.2	667	494.538	0	0
ENSDART00000007487.9	873	700.519	1034	19.5655
ENSDART00000162972.3	1568	1395.52	202	1.9187
ENSDART00000171570.2	1371	1198.52	0	0
ENSDART00000168177.2	3370	3197.52	115.541	0.478978
ENSDART00000182440.1	3291	3118.52	0	0
ENSDART00000162709.3	4761	4588.52	3642.69	10.523
ENSDART00000125149.3	3218	3045.52	0	0
ENSDART00000168926.2	1724	1551.52	4236	36.1901
ENSDART00000169180.2	3210	3037.52	4535	19.7902
ENSDART00000165795.2	1002	829.519	0	0
ENSDART00000079649.6	641	468.538	0	0
ENSDART00000160925.2	4365	4192.52	439.882	1.39076
ENSDART00000188827.1	4409	4236.52	0	0
ENSDART00000171098.2	437	265.028	0	0
ENSDART00000159824.2	734	561.538	40	0.944217
ENSDART00000162187.2	63	16.7143	0	0
ENSDART00000161350.2	63	16.7143	0	0
ENSDART00000193555.1	66	16.7609	0	0
ENSDART00000161459.2	60	17.9333	0	0
ENSDART00000184586.1	66	16.7609	0	0
ENSDART00000193441.1	66	16.7609	0	0
ENSDART00000185019.1	66	16.7609	0	0
ENSDART00000171681.2	60	17.9333	0	0
ENSDART00000165172.2	63	16.7143	0	0
ENSDART00000170440.2	46	18.2222	0	0
ENSDART00000168126.2	57	18.6327	0	0
ENSDART00000182863.1	63	16.7143	0	0
ENSDART00000166020.2	66	16.7609	0	0
ENSDART00000190775.1	66	16.7609	0	0
ENSDART00000167303.2	63	16.7143	0	0
ENSDART00000157393.2	52	18.5405	0	0
ENSDART00000166828.2	63	16.7143	0	0
ENSDART00000159011.2	63	16.7143	0	0
ENSDART00000190235.1	66	16.7609	15	11.8628
ENSDART00000190038.1	399	227.524	0	0
ENSDART00000164894.2	66	16.7609	0	0
ENSDART00000170926.2	63	16.7143	21	16.6541
ENSDART00000166210.2	60	17.9333	0	0
