target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	6.5	0	0
ENSDART00000189431.1	11	7.5	0	0
ENSDART00000160762.2	345	163.747	5	0.220155
ENSDART00000170804.2	366	183.651	13	0.510365
ENSDART00000165410.2	350	168.474	9	0.385159
ENSDART00000163675.2	339	158.161	1	0.045586
ENSDART00000171132.2	338	157.224	0	0
ENSDART00000172037.2	344	162.832	13	0.575617
ENSDART00000161368.2	354	172.237	3	0.125582
ENSDART00000172374.2	355	173.181	10	0.416323
ENSDART00000167067.2	378	195.093	7	0.258695
ENSDART00000161271.2	334	153.551	0	0
ENSDART00000163938.2	366	183.651	4	0.157035
ENSDART00000161622.2	445	260.539	2	0.0553463
ENSDART00000162257.2	426	241.908	7	0.208631
ENSDART00000158119.2	318	138.932	0	0
ENSDART00000169491.2	387	203.828	9	0.318354
ENSDART00000172528.2	396	212.623	2	0.0678188
ENSDART00000166253.2	411	227.23	2	0.0634592
ENSDART00000160948.2	323	143.43	0	0
ENSDART00000161537.2	377	194.15	1	0.0371358
ENSDART00000159235.2	348	166.578	2	0.0865651
ENSDART00000171772.2	483	298.153	7	0.169274
ENSDART00000167404.2	357	175.064	0	0
ENSDART00000171344.2	462	277.316	11	0.285989
ENSDART00000168039.2	470	285.254	19	0.480235
ENSDART00000157830.2	431	246.794	0	0
ENSDART00000166182.2	372	189.383	3	0.114212
ENSDART00000167805.2	378	195.093	0	0
ENSDART00000159795.2	419	235.037	8	0.245406
ENSDART00000160202.2	378	195.093	3	0.110869
ENSDART00000163851.2	330	149.866	8	0.384872
ENSDART00000161463.2	417	233.089	0	0
ENSDART00000164491.2	366	183.651	0	0
ENSDART00000158772.2	348	166.578	2	0.0865651
ENSDART00000167409.2	420	236.026	3	0.0916417
ENSDART00000160204.2	348	166.578	12	0.51939
ENSDART00000166882.2	420	236.026	11	0.33602
ENSDART00000171020.2	383	199.898	3	0.108204
ENSDART00000162456.2	366	183.651	0	0
ENSDART00000164309.2	390	206.752	11	0.383596
ENSDART00000160996.2	369	186.536	0	0
ENSDART00000166892.2	332	151.719	11.5417	0.548479
ENSDART00000171613.2	393	209.644	1	0.0343913
ENSDART00000164961.2	357	175.064	2	0.0823689
ENSDART00000164492.2	396	212.623	3	0.101728
ENSDART00000158814.2	396	212.623	3	0.101728
ENSDART00000171201.2	397	213.576	0	0
ENSDART00000164110.2	399	215.523	0	0
ENSDART00000166029.2	381	197.962	4	0.145683
ENSDART00000165676.2	371	188.448	8.64054	0.330583
ENSDART00000163282.2	342	160.978	21	0.940555
ENSDART00000167496.2	346	164.686	21	0.919379
ENSDART00000164659.2	404	220.357	0	0
ENSDART00000164489.2	350	168.474	0	0
ENSDART00000160625.2	413	229.157	2	0.0629256
ENSDART00000169436.2	387	203.828	8	0.282981
ENSDART00000170399.2	380	197.02	11	0.402544
ENSDART00000162378.2	358	176.03	7.41755	0.303813
ENSDART00000169864.2	389	205.767	16	0.560628
ENSDART00000164059.2	336	155.396	2	0.0927942
ENSDART00000168607.2	375	192.246	0	0
ENSDART00000161399.2	381	197.962	5	0.182104
ENSDART00000171483.2	397	213.576	4.74784	0.160278
ENSDART00000171356.2	339	158.161	9	0.410274
ENSDART00000172182.2	413	229.157	10	0.314628
ENSDART00000113019.3	414	230.14	9	0.281956
ENSDART00000170523.2	375	192.246	4	0.150015
ENSDART00000160187.2	385	201.873	11	0.392867
ENSDART00000114271.4	416	232.118	3	0.0931846
ENSDART00000159161.2	423	238.967	3	0.0905136
ENSDART00000162061.2	314	135.303	0	0
ENSDART00000169803.2	998	812.708	5	0.0443574
ENSDART00000170923.2	1670	1484.71	0	0
ENSDART00000171190.2	3169	2983.71	266.3	0.643497
ENSDART00000165811.2	556	370.857	8	0.15553
ENSDART00000167950.2	667	481.748	20.7591	0.310685
ENSDART00000007487.9	873	687.708	1031	10.809
ENSDART00000162972.3	1568	1382.71	276.284	1.44064
ENSDART00000171570.2	1371	1185.71	0	0
ENSDART00000168177.2	3370	3184.71	83.1619	0.188272
ENSDART00000182440.1	3291	3105.71	35.3022	0.0819545
ENSDART00000162709.3	4761	4575.71	4371.84	6.88869
ENSDART00000125149.3	3218	3032.71	0	0
ENSDART00000168926.2	1724	1538.71	9448	44.2705
ENSDART00000169180.2	3210	3024.71	4117	9.8136
ENSDART00000165795.2	1002	816.708	0	0
ENSDART00000079649.6	641	455.759	6	0.0949176
ENSDART00000160925.2	4365	4179.71	385.646	0.665232
ENSDART00000188827.1	4409	4223.71	0	0
ENSDART00000171098.2	437	252.684	10	0.285334
ENSDART00000159824.2	734	548.723	106	1.39278
ENSDART00000162187.2	63	19.1493	0	0
ENSDART00000161350.2	63	19.1493	3	1.12954
ENSDART00000193555.1	66	19.1013	14	5.28441
ENSDART00000161459.2	60	18.2	1	0.39615
ENSDART00000184586.1	66	19.1013	0	0
ENSDART00000193441.1	66	19.1013	0	0
ENSDART00000185019.1	66	19.1013	0	0
ENSDART00000171681.2	60	18.2	0	0
ENSDART00000165172.2	63	19.1493	10	3.76512
ENSDART00000170440.2	46	17.6071	2	0.818978
ENSDART00000168126.2	57	18.42	5	1.95709
ENSDART00000182863.1	63	19.1493	0	0
ENSDART00000166020.2	66	19.1013	0	0
ENSDART00000190775.1	66	19.1013	0	0
ENSDART00000167303.2	63	19.1493	6	2.25907
ENSDART00000157393.2	52	17.7692	19	7.70932
ENSDART00000166828.2	63	19.1493	11	4.14164
ENSDART00000159011.2	63	19.1493	0	0
ENSDART00000190235.1	66	19.1013	0	0
ENSDART00000190038.1	399	215.523	0.12887	0.0043111
ENSDART00000164894.2	66	19.1013	0	0
ENSDART00000170926.2	63	19.1493	8	3.0121
ENSDART00000166210.2	60	18.2	0	0
ENSDART00000170448.2	57	18.42	0	0
ENSDART00000171447.2	49	18.25	0	0
ENSDART00000164734.2	55	18.3333	3	1.17981
ENSDART00000167581.2	57	18.42	2	0.782837
ENSDART00000185656.1	66	19.1013	0	0
ENSDART00000186087.1	63	19.1493	11	4.14164
ENSDART00000168960.2	63	19.1493	5	1.88256
ENSDART00000161571.2	57	18.42	0	0
ENSDART00000161136.2	63	19.1493	0	0
ENSDART00000161763.2	63	19.1493	3	1.12954
ENSDART00000170691.2	63	19.1493	0	0
ENSDART00000191731.1	63	19.1493	0	0
ENSDART00000113547.3	903	717.708	0	0
ENSDART00000159055.2	66	19.1013	1	0.377458
ENSDART00000158148.2	63	19.1493	1	0.376512
ENSDART00000167576.2	63	19.1493	20	7.53025
ENSDART00000162921.2	60	18.2	8	3.1692
ENSDART00000182846.1	63	19.1493	0	0
ENSDART00000191760.1	63	19.1493	0	0
ENSDART00000162352.2	60	18.2	5	1.98075
ENSDART00000166454.2	57	18.42	3	1.17426
ENSDART00000180943.1	63	19.1493	7	2.63559
ENSDART00000172223.2	56	18.9348	2	0.761554
ENSDART00000166061.2	45	16.6071	12	5.20976
ENSDART00000171126.2	60	18.2	3	1.18845
ENSDART00000183757.1	63	19.1493	1	0.376512
ENSDART00000159092.2	63	19.1493	2	0.753025
ENSDART00000180403.1	63	19.1493	0	0
ENSDART00000192804.1	63	19.1493	0	0
ENSDART00000167932.2	60	18.2	0	0
ENSDART00000190928.1	66	19.1013	0	0
ENSDART00000158609.2	60	18.2	0	0
ENSDART00000192441.1	63	19.1493	0	0
ENSDART00000187002.1	896	710.708	0	0
ENSDART00000170206.2	61	18.9016	0	0
ENSDART00000159979.2	60	18.2	6	2.3769
