target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	11	0	0
ENSDART00000189431.1	11	12	0	0
ENSDART00000160762.2	345	157.057	0	0
ENSDART00000170804.2	366	176.264	7	0.462013
ENSDART00000165410.2	350	161.583	4	0.287994
ENSDART00000163675.2	339	151.688	0	0
ENSDART00000171132.2	338	150.777	3	0.231476
ENSDART00000172037.2	344	156.167	6	0.446973
ENSDART00000161368.2	354	165.238	1	0.070406
ENSDART00000172374.2	355	166.178	1	0.0700077
ENSDART00000167067.2	378	187.382	2	0.124171
ENSDART00000161271.2	334	147.216	3	0.237075
ENSDART00000163938.2	366	176.264	0	0
ENSDART00000161622.2	445	251.408	2	0.0925487
ENSDART00000162257.2	426	233.094	2	0.0998203
ENSDART00000158119.2	318	133.022	0	0
ENSDART00000169491.2	387	195.82	8	0.475283
ENSDART00000172528.2	396	204.334	5	0.284674
ENSDART00000166253.2	411	218.604	0	0
ENSDART00000160948.2	323	137.372	1	0.0846879
ENSDART00000161537.2	377	186.454	4	0.249578
ENSDART00000159235.2	348	159.762	0	0
ENSDART00000171772.2	483	288.525	6	0.241929
ENSDART00000167404.2	357	168.016	3	0.207726
ENSDART00000171344.2	462	267.901	3	0.130276
ENSDART00000168039.2	470	275.761	3	0.126563
ENSDART00000157830.2	431	237.927	2	0.0977924
ENSDART00000166182.2	372	181.844	4	0.255906
ENSDART00000167805.2	378	187.382	1	0.0620855
ENSDART00000159795.2	419	226.362	3	0.154183
ENSDART00000160202.2	378	187.382	3	0.186257
ENSDART00000163851.2	330	143.642	2	0.161983
ENSDART00000161463.2	417	224.429	2	0.103674
ENSDART00000164491.2	366	176.264	3	0.198006
ENSDART00000158772.2	348	159.762	4	0.291277
ENSDART00000167409.2	420	227.306	0	0
ENSDART00000160204.2	348	159.762	8	0.582554
ENSDART00000166882.2	420	227.306	2	0.102362
ENSDART00000171020.2	383	192.043	0	0
ENSDART00000162456.2	366	176.264	1	0.0660019
ENSDART00000164309.2	390	198.61	0	0
ENSDART00000160996.2	369	179.043	1	0.0649774
ENSDART00000166892.2	332	145.45	16	1.27975
ENSDART00000171613.2	393	201.456	12	0.692978
ENSDART00000164961.2	357	168.016	3	0.207726
ENSDART00000164492.2	396	204.334	1	0.0569348
ENSDART00000158814.2	396	204.334	1	0.0569348
ENSDART00000171201.2	397	205.25	0	0
ENSDART00000164110.2	399	207.104	3	0.16852
ENSDART00000166029.2	381	190.185	2	0.122341
ENSDART00000165676.2	371	180.914	4.77844	0.307279
ENSDART00000163282.2	342	154.358	12	0.904424
ENSDART00000167496.2	346	157.952	19.2609	1.41864
ENSDART00000164659.2	404	211.909	0	0
ENSDART00000164489.2	350	161.583	5	0.359993
ENSDART00000160625.2	413	220.526	0	0
ENSDART00000169436.2	387	195.82	9	0.534693
ENSDART00000170399.2	380	189.274	2	0.12293
ENSDART00000162378.2	358	168.936	0	0
ENSDART00000169864.2	389	197.658	1	0.0588578
ENSDART00000164059.2	336	148.983	0	0
ENSDART00000168607.2	375	184.551	1	0.0630379
ENSDART00000161399.2	381	190.185	1	0.0611706
ENSDART00000171483.2	397	205.25	13.6398	0.773113
ENSDART00000171356.2	339	151.688	0	0
ENSDART00000172182.2	413	220.526	2	0.105509
ENSDART00000113019.3	414	221.514	2	0.105038
ENSDART00000170523.2	375	184.551	1	0.0630379
ENSDART00000160187.2	385	193.938	3	0.179961
ENSDART00000114271.4	416	223.46	8.3602	0.435248
ENSDART00000159161.2	423	230.157	2	0.101094
ENSDART00000162061.2	314	129.498	2.73909	0.246072
ENSDART00000169803.2	998	802.602	8	0.11596
ENSDART00000170923.2	1670	1474.6	0	0
ENSDART00000171190.2	3169	2973.6	170.317	0.666337
ENSDART00000165811.2	556	360.925	4	0.128932
ENSDART00000167950.2	667	471.672	11.2226	0.276804
ENSDART00000007487.9	873	677.602	982	16.8599
ENSDART00000162972.3	1568	1372.6	111.264	0.943037
ENSDART00000171570.2	1371	1175.6	0	0
ENSDART00000168177.2	3370	3174.6	129.188	0.473425
ENSDART00000182440.1	3291	3095.6	129.298	0.48592
ENSDART00000162709.3	4761	4565.6	3830.89	9.7616
ENSDART00000125149.3	3218	3022.6	0	0
ENSDART00000168926.2	1724	1528.6	3579	27.2387
ENSDART00000169180.2	3210	3014.6	3628	14.0009
ENSDART00000165795.2	1002	806.602	0	0
ENSDART00000079649.6	641	445.722	9	0.234908
ENSDART00000160925.2	4365	4169.6	1038.61	2.89786
ENSDART00000188827.1	4409	4213.6	0	0
ENSDART00000171098.2	437	243.731	13	0.620515
ENSDART00000159824.2	734	538.618	56	1.20956
ENSDART00000162187.2	63	18.7358	0	0
ENSDART00000161350.2	63	18.7358	0	0
ENSDART00000193555.1	66	18.3594	7	4.43567
ENSDART00000161459.2	60	17.1633	3	2.03348
ENSDART00000184586.1	66	18.3594	0	0
ENSDART00000193441.1	66	18.3594	5	3.16834
