target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	1	0	0
ENSDART00000189431.1	11	1.5	0	0
ENSDART00000160762.2	345	157.918	0	0
ENSDART00000170804.2	366	177.716	0	0
ENSDART00000165410.2	350	162.578	0	0
ENSDART00000163675.2	339	152.339	0	0
ENSDART00000171132.2	338	151.465	0	0
ENSDART00000172037.2	344	156.988	124	9.908
ENSDART00000161368.2	354	166.379	0	0
ENSDART00000172374.2	355	167.338	0	0
ENSDART00000167067.2	378	189.183	0	0
ENSDART00000161271.2	334	147.751	0	0
ENSDART00000163938.2	366	177.716	0	0
ENSDART00000161622.2	445	254.533	0	0
ENSDART00000162257.2	426	235.871	0	0
ENSDART00000158119.2	318	133.327	0	0
ENSDART00000169491.2	387	197.898	0	0
ENSDART00000172528.2	396	206.627	0	0
ENSDART00000166253.2	411	221.15	0	0
ENSDART00000160948.2	323	137.773	0	0
ENSDART00000161537.2	377	188.23	0	0
ENSDART00000159235.2	348	160.738	0	0
ENSDART00000171772.2	483	292.117	47	2.01823
ENSDART00000167404.2	357	169.254	123	9.11582
ENSDART00000171344.2	462	271.3	83	3.8376
ENSDART00000168039.2	470	279.218	0	0
ENSDART00000157830.2	431	240.761	0	0
ENSDART00000166182.2	372	183.483	0	0
ENSDART00000167805.2	378	189.183	0	0
ENSDART00000159795.2	419	228.96	0	0
ENSDART00000160202.2	378	189.183	0	0
ENSDART00000163851.2	330	144.099	0	0
ENSDART00000161463.2	417	227.016	0	0
ENSDART00000164491.2	366	177.716	0	0
ENSDART00000158772.2	348	160.738	36	2.8094
ENSDART00000167409.2	420	229.941	0	0
ENSDART00000160204.2	348	160.738	0	0
ENSDART00000166882.2	420	229.941	40	2.18209
ENSDART00000171020.2	383	194.053	0	0
ENSDART00000162456.2	366	177.716	0	0
ENSDART00000164309.2	390	200.821	0	0
ENSDART00000160996.2	369	180.618	0	0
ENSDART00000166892.2	332	145.918	113	9.71406
ENSDART00000171613.2	393	203.733	43	2.64751
ENSDART00000164961.2	357	169.254	56	4.15029
ENSDART00000164492.2	396	206.627	0	0
ENSDART00000158814.2	396	206.627	0	0
ENSDART00000171201.2	397	207.587	0	0
ENSDART00000164110.2	399	209.525	0	0
ENSDART00000166029.2	381	192.084	0	0
ENSDART00000165676.2	371	182.524	0	0
ENSDART00000163282.2	342	155.156	0	0
ENSDART00000167496.2	346	158.835	21	1.65845
ENSDART00000164659.2	404	214.351	0	0
ENSDART00000164489.2	350	162.578	0	0
ENSDART00000160625.2	413	223.095	1	0.0562263
ENSDART00000169436.2	387	197.898	29	1.83818
ENSDART00000170399.2	380	191.105	0	0
ENSDART00000162378.2	358	170.184	0	0
ENSDART00000169864.2	389	199.843	0	0
ENSDART00000164059.2	336	149.606	0	0
ENSDART00000168607.2	375	186.311	0	0
ENSDART00000161399.2	381	192.084	0	0
ENSDART00000171483.2	397	207.587	1	0.0604268
ENSDART00000171356.2	339	152.339	24	1.9762
ENSDART00000172182.2	413	223.095	0	0
ENSDART00000113019.3	414	224.071	0	0
ENSDART00000170523.2	375	186.311	0	0
ENSDART00000160187.2	385	195.951	2	0.12803
ENSDART00000114271.4	416	226.022	0	0
ENSDART00000159161.2	423	232.922	37	1.9926
