target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	4.75	0	0
ENSDART00000189431.1	11	5.75	0	0
ENSDART00000160762.2	345	157.036	2	0.152231
ENSDART00000170804.2	366	176.133	17	1.15367
ENSDART00000165410.2	350	161.519	2.14916	0.159043
ENSDART00000163675.2	339	151.621	0	0
ENSDART00000171132.2	338	150.685	4	0.317295
ENSDART00000172037.2	344	156.133	11.8508	0.907251
ENSDART00000161368.2	354	165.11	2	0.144787
ENSDART00000172374.2	355	166.036	3	0.215969
ENSDART00000167067.2	378	187.383	16	1.02061
ENSDART00000161271.2	334	147.117	0	0
ENSDART00000163938.2	366	176.133	0	0
ENSDART00000161622.2	445	251.795	8	0.379765
ENSDART00000162257.2	426	233.239	6	0.307484
ENSDART00000158119.2	318	132.816	0	0
ENSDART00000169491.2	387	195.802	1	0.0610457
ENSDART00000172528.2	396	204.379	6	0.350903
ENSDART00000166253.2	411	218.752	9	0.491771
ENSDART00000160948.2	323	137.304	1	0.0870543
ENSDART00000161537.2	377	186.466	2	0.128204
ENSDART00000159235.2	348	159.713	1	0.07484
ENSDART00000171772.2	483	289.117	6.72004	0.277825
ENSDART00000167404.2	357	167.892	4	0.284776
ENSDART00000171344.2	462	268.503	1.13042	0.0503226
ENSDART00000168039.2	470	276.34	7	0.30278
ENSDART00000157830.2	431	238.143	1.14954	0.0576975
ENSDART00000166182.2	372	181.776	3	0.197268
ENSDART00000167805.2	378	187.383	6	0.38273
ENSDART00000159795.2	419	226.435	4	0.211149
ENSDART00000160202.2	378	187.383	0	0
ENSDART00000163851.2	330	143.515	5	0.416434
ENSDART00000161463.2	417	224.54	0	0
ENSDART00000164491.2	366	176.133	4	0.271452
ENSDART00000158772.2	348	159.713	0	0
ENSDART00000167409.2	420	227.422	0	0
ENSDART00000160204.2	348	159.713	6	0.44904
ENSDART00000166882.2	420	227.422	8	0.420465
ENSDART00000171020.2	383	192.053	0	0
ENSDART00000162456.2	366	176.133	0	0
ENSDART00000164309.2	390	198.656	2	0.120338
ENSDART00000160996.2	369	178.931	1	0.0668017
ENSDART00000166892.2	332	145.29	20	1.64538
ENSDART00000171613.2	393	201.474	2	0.118654
ENSDART00000164961.2	357	167.892	1	0.071194
ENSDART00000164492.2	396	204.379	4	0.233935
ENSDART00000158814.2	396	204.379	3	0.175452
ENSDART00000171201.2	397	205.334	0	0
ENSDART00000164110.2	399	207.255	4	0.23069
ENSDART00000166029.2	381	190.206	1	0.0628417
ENSDART00000165676.2	371	180.836	9.14069	0.60418
ENSDART00000163282.2	342	154.307	12	0.929539
ENSDART00000167496.2	346	157.944	12.9263	0.978238
ENSDART00000164659.2	404	212.07	1	0.0563628
ENSDART00000164489.2	350	161.519	4	0.296011
ENSDART00000160625.2	413	220.68	0	0
ENSDART00000169436.2	387	195.802	5	0.305229
ENSDART00000170399.2	380	189.264	10	0.631546
ENSDART00000162378.2	358	168.784	11.5604	0.818679
ENSDART00000169864.2	389	197.699	0	0
ENSDART00000164059.2	336	148.908	2	0.16054
ENSDART00000168607.2	375	184.558	2	0.12953
ENSDART00000161399.2	381	190.206	2	0.125683
ENSDART00000171483.2	397	205.334	4.43961	0.258438
ENSDART00000171356.2	339	151.621	2	0.157668
ENSDART00000172182.2	413	220.68	9	0.487475
ENSDART00000113019.3	414	221.668	3	0.161768
ENSDART00000170523.2	375	184.558	1	0.0647649
ENSDART00000160187.2	385	193.942	1	0.0616313
ENSDART00000114271.4	416	223.564	13	0.695047
ENSDART00000159161.2	423	230.354	17	0.882118
ENSDART00000162061.2	314	129.36	19.0737	1.76241
ENSDART00000169803.2	998	803.027	13	0.193502
ENSDART00000170923.2	1670	1475.03	0	0
ENSDART00000171190.2	3169	2974.03	204.953	0.823723
ENSDART00000165811.2	556	361.421	11.0678	0.366035
ENSDART00000167950.2	667	472.136	14.9747	0.379108
ENSDART00000007487.9	873	678.027	1151	20.2909
ENSDART00000162972.3	1568	1373.03	146.84	1.27832
ENSDART00000171570.2	1371	1176.03	0	0
ENSDART00000168177.2	3370	3175.03	199.897	0.752544
ENSDART00000182440.1	3291	3096.03	66.7064	0.257535
ENSDART00000162709.3	4761	4566.03	2681.17	7.01873
ENSDART00000125149.3	3218	3023.03	0	0
ENSDART00000168926.2	1724	1529.03	3455	27.0088
ENSDART00000169180.2	3210	3015.03	2653	10.5176
ENSDART00000165795.2	1002	807.027	4.47287	0.0662477
ENSDART00000079649.6	641	446.173	2.52713	0.0677012
ENSDART00000160925.2	4365	4170.03	513.774	1.47267
ENSDART00000188827.1	4409	4214.03	3.00028	0.00851016
ENSDART00000171098.2	437	244.005	0	0
ENSDART00000159824.2	734	539.096	72	1.59639
ENSDART00000162187.2	63	20.129	0	0
ENSDART00000161350.2	63	20.129	0	0
ENSDART00000193555.1	66	19.2368	9	5.59218
ENSDART00000161459.2	60	21.0588	7	3.97317
ENSDART00000184586.1	66	19.2368	3	1.86406
ENSDART00000193441.1	66	19.2368	9	5.59218
ENSDART00000185019.1	66	19.2368	2	1.24271
ENSDART00000171681.2	60	21.0588	0	0
ENSDART00000165172.2	63	20.129	2	1.18763
ENSDART00000170440.2	46	21.2	2	1.12763
ENSDART00000168126.2	57	19.6809	0	0
ENSDART00000182863.1	63	20.129	0	0
ENSDART00000166020.2	66	19.2368	1	0.621354
ENSDART00000190775.1	66	19.2368	0	0
ENSDART00000167303.2	63	20.129	5	2.96907
ENSDART00000157393.2	52	20.4857	2	1.16695
ENSDART00000166828.2	63	20.129	3	1.78144
ENSDART00000159011.2	63	20.129	7	4.15669
ENSDART00000190235.1	66	19.2368	5.89928	3.66554
ENSDART00000190038.1	399	207.255	1.08514	0.0625829
ENSDART00000164894.2	66	19.2368	0	0
ENSDART00000170926.2	63	20.129	11	6.53194
ENSDART00000166210.2	60	21.0588	0	0
ENSDART00000170448.2	57	19.6809	0	0
ENSDART00000171447.2	49	20.5333	1	0.582121
ENSDART00000164734.2	55	20.3171	2	1.17663
ENSDART00000167581.2	57	19.6809	2	1.21467
ENSDART00000185656.1	66	19.2368	0	0
ENSDART00000186087.1	63	20.129	0	0
ENSDART00000168960.2	63	20.129	2	1.18763
ENSDART00000161571.2	57	19.6809	0	0
ENSDART00000161136.2	63	20.129	0	0
ENSDART00000161763.2	63	20.129	2	1.18763
ENSDART00000170691.2	63	20.129	0	0
ENSDART00000191731.1	63	20.129	5	2.96907
ENSDART00000113547.3	903	708.027	0	0
ENSDART00000159055.2	66	19.2368	2	1.24271
ENSDART00000158148.2	63	20.129	7	4.15669
ENSDART00000167576.2	63	20.129	0	0
ENSDART00000162921.2	60	21.0588	6	3.40557
ENSDART00000182846.1	63	20.129	1	0.593813
ENSDART00000191760.1	63	20.129	0	0
ENSDART00000162352.2	60	21.0588	2	1.13519
ENSDART00000166454.2	57	19.6809	0	0
ENSDART00000180943.1	63	20.129	0	0
ENSDART00000172223.2	56	19.5111	5	3.0631
ENSDART00000166061.2	45	20.2	4	2.36691
ENSDART00000171126.2	60	21.0588	0	0
ENSDART00000183757.1	63	20.129	3	1.78144
ENSDART00000159092.2	63	20.129	0	0
ENSDART00000180403.1	63	20.129	0	0
ENSDART00000192804.1	63	20.129	0	0
ENSDART00000167932.2	60	21.0588	0	0
ENSDART00000190928.1	66	19.2368	0	0
ENSDART00000158609.2	60	21.0588	6	3.40557
ENSDART00000192441.1	63	20.129	8.69749	5.16468
ENSDART00000187002.1	896	701.027	10.5355	0.179636
ENSDART00000170206.2	61	20.8889	0	0
ENSDART00000159979.2	60	21.0588	0	0
ENSDART00000193507.1	66	19.2368	4	2.48541
ENSDART00000159473.2	63	20.129	0	0
ENSDART00000166370.2	63	20.129	2	1.18763
ENSDART00000181827.1	63	20.129	5	2.96907
ENSDART00000164120.2	63	20.129	0	0
ENSDART00000168385.2	60	21.0588	3	1.70279
ENSDART00000170860.2	63	20.129	0	0
ENSDART00000160505.2	60	21.0588	0	0
ENSDART00000191315.1	976	781.027	3.12808	0.0478723
ENSDART00000158978.2	907	712.027	1.65447	0.0277738
ENSDART00000159628.2	63	20.129	0	0
ENSDART00000171914.2	63	20.129	1	0.593813
ENSDART00000190142.1	66	19.2368	3	1.86406
ENSDART00000163969.2	49	20.5333	5	2.9106
ENSDART00000161690.2	63	20.129	3	1.78144
ENSDART00000186687.1	63	20.129	0	0
ENSDART00000161734.2	64	19.3529	3	1.85288
ENSDART00000160963.2	63	20.129	1	0.593813
ENSDART00000186681.1	66	19.2368	3	1.86406
ENSDART00000164889.2	63	20.129	3	1.78144
ENSDART00000160161.2	46	21.2	1	0.563815
ENSDART00000162964.2	49	20.5333	7	4.07485
