target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	5.66667	0	0
ENSDART00000189431.1	11	6.66667	0	0
ENSDART00000160762.2	345	154.1	4	0.343813
ENSDART00000170804.2	366	173.214	1	0.0764683
ENSDART00000165410.2	350	158.606	3	0.250534
ENSDART00000163675.2	339	148.752	0	0
ENSDART00000171132.2	338	147.88	11	0.98525
ENSDART00000172037.2	344	153.225	17	1.46954
ENSDART00000161368.2	354	162.23	2	0.163291
ENSDART00000172374.2	355	163.141	1	0.0811896
ENSDART00000167067.2	378	184.264	1	0.0718826
ENSDART00000161271.2	334	144.367	0	0
ENSDART00000163938.2	366	173.214	0	0
ENSDART00000161622.2	445	247.765	0	0
ENSDART00000162257.2	426	229.535	0	0
ENSDART00000158119.2	318	130.382	0	0
ENSDART00000169491.2	387	192.634	3	0.206277
ENSDART00000172528.2	396	201.061	4	0.26351
ENSDART00000166253.2	411	215.178	0	0
ENSDART00000160948.2	323	134.694	0	0
ENSDART00000161537.2	377	183.346	5	0.361212
ENSDART00000159235.2	348	156.817	1	0.0844639
ENSDART00000171772.2	483	284.779	0	0
ENSDART00000167404.2	357	165.02	1	0.0802652
ENSDART00000171344.2	462	264.242	0	0
ENSDART00000168039.2	470	272.031	1.21697	0.0592553
ENSDART00000157830.2	431	234.319	3.78303	0.213843
ENSDART00000166182.2	372	178.697	0	0
ENSDART00000167805.2	378	184.264	2	0.143765
ENSDART00000159795.2	419	222.831	0	0
ENSDART00000160202.2	378	184.264	0	0
ENSDART00000163851.2	330	140.806	8	0.752547
ENSDART00000161463.2	417	220.919	0	0
ENSDART00000164491.2	366	173.214	4	0.305873
ENSDART00000158772.2	348	156.817	1	0.0844639
ENSDART00000167409.2	420	223.799	0	0
ENSDART00000160204.2	348	156.817	3	0.253392
ENSDART00000166882.2	420	223.799	0	0
ENSDART00000171020.2	383	188.881	0	0
ENSDART00000162456.2	366	173.214	0	0
ENSDART00000164309.2	390	195.443	0	0
ENSDART00000160996.2	369	175.957	0	0
ENSDART00000166892.2	332	142.562	12	1.11492
ENSDART00000171613.2	393	198.286	7	0.467596
ENSDART00000164961.2	357	165.02	0	0
ENSDART00000164492.2	396	201.061	0	0
ENSDART00000158814.2	396	201.061	0	0
ENSDART00000171201.2	397	202.004	2	0.13114
ENSDART00000164110.2	399	203.923	1	0.0649528
ENSDART00000166029.2	381	187.036	0	0
ENSDART00000165676.2	371	177.786	0	0
ENSDART00000163282.2	342	151.415	2	0.174954
ENSDART00000167496.2	346	154.985	0	0
ENSDART00000164659.2	404	208.59	0	0
ENSDART00000164489.2	350	158.606	0	0
ENSDART00000160625.2	413	217.077	0	0
ENSDART00000169436.2	387	192.634	6	0.412555
ENSDART00000170399.2	380	186.15	1	0.0711541
ENSDART00000162378.2	358	165.906	17	1.35722
ENSDART00000169864.2	389	194.525	0	0
ENSDART00000164059.2	336	146.136	0	0
ENSDART00000168607.2	375	181.48	0	0
ENSDART00000161399.2	381	187.036	1	0.0708171
ENSDART00000171483.2	397	202.004	0	0
ENSDART00000171356.2	339	148.752	0	0
ENSDART00000172182.2	413	217.077	1	0.0610169
ENSDART00000113019.3	414	218.021	0	0
ENSDART00000170523.2	375	181.48	0	0
ENSDART00000160187.2	385	190.743	1	0.069441
ENSDART00000114271.4	416	219.944	0	0
ENSDART00000159161.2	423	226.689	1	0.0584297
ENSDART00000162061.2	314	126.875	0	0
ENSDART00000169803.2	998	798.133	8.22407	0.136482
ENSDART00000170923.2	1670	1470.13	0	0
ENSDART00000171190.2	3169	2969.13	177.663	0.792557
ENSDART00000165811.2	556	356.715	5	0.185657
ENSDART00000167950.2	667	467.235	12.7124	0.360377
ENSDART00000007487.9	873	673.149	666	13.1047
ENSDART00000162972.3	1568	1368.13	85.3123	0.825937
ENSDART00000171570.2	1371	1171.13	0	0
ENSDART00000168177.2	3370	3170.13	158.528	0.662357
ENSDART00000182440.1	3291	3091.13	140.9	0.603749
